127.0.0.1 - - [02/Jun/2020:00:02:02 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:06:41 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:06:41 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:15 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15147
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:15 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:15 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:15 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:15 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:15 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:15 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:29 +0900] "GET /teuching/matching/index.html HTTP/1.1" 404 843
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:30 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:30 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:30 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:30 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:32 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15128
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:32 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:32 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:32 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:32 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:10:32 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:25 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15128
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:25 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 200 1203
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:25 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:26 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:26 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:26 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:26 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:58 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15128
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:58 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 200 1219
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:58 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:58 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:58 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:11:58 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
127.0.0.1 - - [02/Jun/2020:02:30:10 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:12 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:13 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:13 +0900] "GET /teuching/resources/js/google-map.js HTTP/1.1" 200 1946
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:13 +0900] "GET /teuching/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:13 +0900] "GET /teuching/resources/img/bg_2.jpg HTTP/1.1" 200 496799
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:13 +0900] "GET /teuching/resources/img/bg_1.jpg HTTP/1.1" 200 482375
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:13 +0900] "GET /teuching/resources/img/person_1.jpg HTTP/1.1" 200 36090
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:13 +0900] "GET /teuching/resources/img/person_2.jpg HTTP/1.1" 200 47939
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:13 +0900] "GET /teuching/resources/img/person_3.jpg HTTP/1.1" 200 35096
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:13 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:15 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15128
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:15 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:15 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 200 2135
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:20 +0900] "GET /teuching/matching/keyword.do?purpose=&sports=&place=%EC%96%B4%EC%BC%80%ED%95%A0%EC%A7%80%EA%B3%A0%EB%AF%BC%EC%A4%91&classSize=&gender=&example= HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:22 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:22 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:22 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:22 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:52 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15128
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:53 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 200 2147
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:53 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:53 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:53 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:53 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:30:55 +0900] "GET /teuching/matching/keyword.do?purpose=null&sports=null&place=%EC%96%B4%EC%BC%80%ED%95%A0%EC%A7%80%EA%B3%A0%EB%AF%BC%EC%A4%91&classSize=null&gender=null&example=null HTTP/1.1" 200 -
127.0.0.1 - - [02/Jun/2020:02:45:33 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:45:34 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:45:35 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:45:36 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:45:39 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:45:39 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:45:39 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 200 2140
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:46:19 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:46:19 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 200 2134
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:46:22 +0900] "GET /teuching/matching/keyword.do?purpose=null&sports=null&area=%EC%96%B4%EC%BC%80%ED%95%A0%EC%A7%80%EA%B3%A0%EB%AF%BC%EC%A4%91&classSize=null&gender=null&place=null HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:55:07 +0900] "GET /teuching/matching/main.do HTTP/1.1" 404 721
127.0.0.1 - - [02/Jun/2020:02:55:21 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:55:23 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:55:23 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:55:23 +0900] "GET /teuching/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:55:24 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:55:27 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:55:27 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:55:27 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:55:45 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:57:10 +0900] "GET /teuching/matching/keyword.do?purpose=null&sports=null&area=test&classSize=null&gender=null&place=null HTTP/1.1" 200 -
127.0.0.1 - - [02/Jun/2020:02:59:13 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:59:14 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:59:14 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:59:15 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:59:17 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:59:17 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:02:59:25 +0900] "GET /teuching/matching/keyword.do?purpose=null&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 500 8960
127.0.0.1 - - [02/Jun/2020:03:00:49 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:00:50 +0900] "GET /teuching/ HTTP/1.1" 404 820
127.0.0.1 - - [02/Jun/2020:03:02:09 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:11 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:11 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:12 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:13 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:13 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:13 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:19 +0900] "GET /teuching/matching/keyword.do?purpose=null&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:23 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:23 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:23 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:02:23 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
127.0.0.1 - - [02/Jun/2020:03:03:17 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:03:18 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:03:19 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:03:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:03:21 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:03:41 +0900] "GET /teuching/matching/keyword.do?purpose=null&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 12
127.0.0.1 - - [02/Jun/2020:03:06:03 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:04 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:05 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:06 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:06 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:06 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:13 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:13 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:13 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:13 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:13 +0900] "GET /teuching/matching/keyword.do?purpose=null&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:57 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:57 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:57 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:57 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:57 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:06:59 +0900] "GET /teuching/matching/keyword.do?purpose=null&sports=null&area=test&classSize=null&gender=null&place=null HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:07:15 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:07:15 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:07:15 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:07:15 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:07:15 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:07:15 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:07:16 +0900] "GET /teuching/matching/keyword.do?purpose=null&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:08:48 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:08:48 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 200 2181
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:08:48 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:08:48 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:08:48 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:08:48 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:10 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:10 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 200 2183
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:10 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:10 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:10 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:10 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:24 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:24 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 200 2133
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:24 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:24 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:24 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:24 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:09:30 +0900] "GET /teuching/matching/keyword.do?purpose=%EC%B2%B4%ED%98%95%EA%B5%90%EC%A0%95&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 12
127.0.0.1 - - [02/Jun/2020:03:13:44 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:13:45 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:13:46 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:13:47 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:13:54 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:13:54 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:13:54 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:13:58 +0900] "GET /teuching/matching/keyword.do?purpose=%EC%B2%B4%ED%98%95%EA%B5%90%EC%A0%95&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 12
127.0.0.1 - - [02/Jun/2020:03:16:08 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:16:09 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:16:10 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:16:10 +0900] "GET /teuching/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:16:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:16:18 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:16:18 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:16:23 +0900] "GET /teuching/matching/keyword.do?purpose=%EC%B2%B4%ED%98%95%EA%B5%90%EC%A0%95&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 12
127.0.0.1 - - [02/Jun/2020:03:16:58 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:00 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:00 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:02 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:02 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:06 +0900] "GET /teuching/matching/keyword.do?purpose=%EC%B2%B4%ED%98%95%EA%B5%90%EC%A0%95&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:31 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:33 +0900] "GET /teuching/matching/keyword.do?purpose=%EC%B2%B4%ED%98%95%EA%B5%90%EC%A0%95&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:37 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:37 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:37 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:38 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:40 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:40 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:40 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:17:40 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
127.0.0.1 - - [02/Jun/2020:03:18:26 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:18:27 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:18:27 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:19:13 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:19:13 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:19:19 +0900] "GET /teuching/matching/keyword.do?purpose=%EC%B2%B4%ED%98%95%EA%B5%90%EC%A0%95&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:19:22 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:19:22 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:19:22 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
